studyId,TRIAL_INSTANCE,trial,gen,block,ibk,col,row,resp
2089,2,loc_11,geno_21,1,6,9,2,1543
2089,2,loc_11,geno_22,1,6,10,2,2096
2089,2,loc_11,geno_23,1,6,11,2,1329
2089,2,loc_11,geno_17,2,1,1,3,1025
2089,2,loc_11,geno_12,2,1,2,3,1335
2089,2,loc_11,geno_22,2,1,3,3,1492
2089,2,loc_11,geno_05,2,1,4,3,1273
2089,2,loc_11,geno_10,2,2,5,3,1635
2089,2,loc_11,geno_16,2,2,6,3,1237
2089,2,loc_11,geno_06,2,2,7,3,1680
2089,2,loc_11,geno_04,2,2,8,3,1659
2089,2,loc_11,geno_18,2,3,9,3,910
2089,2,loc_11,geno_21,2,3,10,3,1069
2089,2,loc_11,geno_11,2,3,11,3,1878
2089,2,loc_11,geno_15,2,3,12,3,910
2089,2,loc_11,geno_23,2,4,1,4,1512
2089,2,loc_11,geno_09,2,4,2,4,1543
2089,2,loc_11,geno_07,2,4,3,4,1702
2089,2,loc_11,geno_03,2,4,4,4,904
2089,2,loc_11,geno_20,2,5,5,4,1657
2089,2,loc_11,geno_14,2,5,6,4,1653
2089,2,loc_11,geno_08,2,5,7,4,1688
2089,2,loc_11,geno_02,2,5,8,4,1600
2089,2,loc_11,geno_01,2,6,9,4,1520
2089,2,loc_11,geno_19,2,6,10,4,1514
2089,2,loc_11,geno_13,2,6,12,4,1329
2089,,loc_12,geno_01,1,1,1,1,1316
2089,,loc_12,geno_02,1,1,2,1,1224
2089,,loc_12,geno_03,1,1,3,1,2026
2089,,loc_12,geno_04,1,1,4,1,2053
2089,,loc_12,geno_05,1,2,5,1,2132
2089,,loc_12,geno_06,1,2,6,1,2158
2089,,loc_12,geno_07,1,2,7,1,2211
2089,,loc_12,geno_08,1,2,8,1,3342
2089,,loc_12,geno_09,1,3,9,1,1737
2089,,loc_12,geno_10,1,3,10,1,1737
2089,,loc_12,geno_11,1,3,11,1,1553
2089,,loc_12,geno_12,1,3,12,1,1982
2089,,loc_12,geno_13,1,4,1,2,2368
2089,,loc_12,geno_14,1,4,2,2,1955
2089,,loc_12,geno_15,1,4,3,2,1729
2089,,loc_12,geno_16,1,4,4,2,1316
2089,,loc_12,geno_17,1,5,5,2,2024
2089,,loc_12,geno_18,1,5,6,2,1853
2089,,loc_12,geno_19,1,5,7,2,1645
2089,,loc_12,geno_20,1,5,8,2,1758
2089,,loc_12,geno_21,1,6,9,2,2092
2089,,loc_12,geno_22,1,6,10,2,2139
2089,,loc_12,geno_23,1,6,11,2,1626
2089,,loc_12,geno_17,2,1,1,3,2737
2089,,loc_12,geno_12,2,1,2,3,2368
2089,,loc_12,geno_22,2,1,3,3,1921
2089,,loc_12,geno_05,2,1,4,3,2474
2089,,loc_12,geno_10,2,2,5,3,2500
2089,,loc_12,geno_16,2,2,6,3,2184
2089,,loc_12,geno_06,2,2,7,3,1724
2089,,loc_12,geno_04,2,2,8,3,2539
2089,,loc_12,geno_18,2,3,9,3,2263
2089,,loc_12,geno_21,2,3,10,3,2026
2089,,loc_12,geno_11,2,3,11,3,1868
2089,,loc_12,geno_15,2,3,12,3,2684
2089,,loc_12,geno_23,2,4,1,4,1579
2089,,loc_12,geno_09,2,4,2,4,1579
2089,,loc_12,geno_07,2,4,3,4,1789
2089,,loc_12,geno_03,2,4,4,4,2974
2089,,loc_12,geno_20,2,5,5,4,2158
2089,,loc_12,geno_14,2,5,6,4,2053
2089,,loc_12,geno_08,2,5,7,4,2579
2089,,loc_12,geno_02,2,5,8,4,1842
2089,,loc_12,geno_01,2,6,9,4,1868
2089,,loc_12,geno_19,2,6,10,4,1618
2089,,loc_12,geno_13,2,6,12,4,1474
2089,,loc_13,geno_01,1,1,1,1,5798
2089,,loc_13,geno_02,1,1,2,1,3887
2089,,loc_13,geno_03,1,1,3,1,5899
2089,,loc_13,geno_04,1,1,4,1,4869
2089,,loc_13,geno_05,1,2,5,1,6846
2089,,loc_13,geno_06,1,2,6,1,6126
2089,,loc_13,geno_07,1,2,7,1,7769
2089,,loc_13,geno_08,1,2,8,1,6299
2089,,loc_13,geno_09,1,3,9,1,6019
2089,,loc_13,geno_10,1,3,10,1,6351
2089,,loc_13,geno_11,1,3,11,1,5357
2089,,loc_13,geno_12,1,3,12,1,6280
2089,,loc_13,geno_13,1,4,1,2,5661
2089,,loc_13,geno_14,1,4,2,2,5637
2089,,loc_13,geno_15,1,4,3,2,6369
2089,,loc_13,geno_16,1,4,4,2,5417
2089,,loc_13,geno_17,1,5,5,2,5893
2089,,loc_13,geno_18,1,5,6,2,6315
2089,,loc_13,geno_19,1,5,7,2,6315
2089,,loc_13,geno_20,1,5,8,2,5667
2089,,loc_13,geno_21,1,6,9,2,5720
2089,,loc_13,geno_22,1,6,10,2,4815
2089,,loc_13,geno_23,1,6,11,2,6280
2089,,loc_13,geno_17,2,1,1,3,5637
2089,,loc_13,geno_12,2,1,2,3,7101
2089,,loc_13,geno_22,2,1,3,3,5292
2089,,loc_13,geno_05,2,1,4,3,6839
2089,,loc_13,geno_10,2,2,5,3,5821
2089,,loc_13,geno_16,2,2,6,3,5952
2089,,loc_13,geno_06,2,2,7,3,6202
2089,,loc_13,geno_04,2,2,8,3,5804
2089,,loc_13,geno_18,2,3,9,3,6738
2089,,loc_13,geno_21,2,3,10,3,5512
2089,,loc_13,geno_11,2,3,11,3,4762
2089,,loc_13,geno_15,2,3,12,3,5964
2089,,loc_13,geno_23,2,4,1,4,6089
2089,,loc_13,geno_09,2,4,2,4,5893
2089,,loc_13,geno_07,2,4,3,4,5911
2089,,loc_13,geno_03,2,4,4,4,7714
2089,,loc_13,geno_20,2,5,5,4,5869
2089,,loc_13,geno_14,2,5,6,4,5530
2089,,loc_13,geno_08,2,5,7,4,5625
2089,,loc_13,geno_02,2,5,8,4,4429
2089,,loc_13,geno_01,2,6,9,4,5071
2089,,loc_13,geno_19,2,6,10,4,5780
2089,,loc_13,geno_13,2,6,12,4,5185
2089,3,loc_14,geno_01,1,1,1,1,3992
2089,3,loc_14,geno_02,1,1,2,1,3950
2089,3,loc_14,geno_03,1,1,3,1,4208
2089,3,loc_14,geno_04,1,1,4,1,3217
2089,3,loc_14,geno_05,1,2,5,1,2500
2089,3,loc_14,geno_06,1,2,6,1,2600
2089,3,loc_14,geno_07,1,2,7,1,3100
2089,3,loc_14,geno_08,1,2,8,1,3850
2089,3,loc_14,geno_09,1,3,9,1,2675
2089,3,loc_14,geno_10,1,3,10,1,3167
2089,3,loc_14,geno_11,1,3,11,1,3817
2089,3,loc_14,geno_12,1,3,12,1,2958
2089,3,loc_14,geno_13,1,4,1,2,3750
2089,3,loc_14,geno_14,1,4,2,2,3238
2089,3,loc_14,geno_15,1,4,3,2,5033
2089,3,loc_14,geno_16,1,4,4,2,3792
2089,3,loc_14,geno_17,1,5,5,2,3683
2089,3,loc_14,geno_18,1,5,6,2,3425
2089,3,loc_14,geno_19,1,5,7,2,3092
2089,3,loc_14,geno_20,1,5,8,2,3333
2089,3,loc_14,geno_21,1,6,9,2,2250
2089,3,loc_14,geno_22,1,6,10,2,4117
2089,3,loc_14,geno_23,1,6,11,2,2083
2089,3,loc_14,geno_17,2,1,1,3,3642
2089,3,loc_14,geno_12,2,1,2,3,3350
2089,3,loc_14,geno_22,2,1,3,3,2250
2089,3,loc_14,geno_05,2,1,4,3,2825
2089,3,loc_14,geno_10,2,2,5,3,3183
2089,3,loc_14,geno_16,2,2,6,3,2033
2089,3,loc_14,geno_06,2,2,7,3,2625
2089,3,loc_14,geno_04,2,2,8,3,2908
2089,3,loc_14,geno_18,2,3,9,3,3042
2089,3,loc_14,geno_21,2,3,10,3,2850
2089,3,loc_14,geno_11,2,3,11,3,5475
2089,3,loc_14,geno_15,2,3,12,3,5583
2089,3,loc_14,geno_23,2,4,1,4,4483
2089,3,loc_14,geno_09,2,4,2,4,4783
2089,3,loc_14,geno_07,2,4,3,4,4167
2089,3,loc_14,geno_03,2,4,4,4,3558
2089,3,loc_14,geno_20,2,5,5,4,2317
2089,3,loc_14,geno_14,2,5,6,4,3505
2089,3,loc_14,geno_08,2,5,7,4,3525
2089,3,loc_14,geno_02,2,5,8,4,4133
2089,3,loc_14,geno_01,2,6,9,4,3550
2089,3,loc_14,geno_19,2,6,10,4,2575
2089,3,loc_14,geno_13,2,6,12,4,4158
2089,8,loc_15,geno_01,1,1,1,1,2706
2089,8,loc_15,geno_02,1,1,2,1,1740
2089,8,loc_15,geno_03,1,1,3,1,3060
2089,8,loc_15,geno_04,1,1,4,1,1540
2089,8,loc_15,geno_05,1,2,5,1,1980
2089,8,loc_15,geno_06,1,2,6,1,2300
2089,8,loc_15,geno_07,1,2,7,1,3120
2089,8,loc_15,geno_08,1,2,8,1,2840
2089,8,loc_15,geno_09,1,3,9,1,2840
2089,8,loc_15,geno_10,1,3,10,1,3180
2089,8,loc_15,geno_11,1,3,11,1,2520
2089,8,loc_15,geno_12,1,3,12,1,2460
2089,8,loc_15,geno_13,1,4,1,2,2400
2089,8,loc_15,geno_14,1,4,2,2,3660
2089,8,loc_15,geno_15,1,4,3,2,4340
2089,8,loc_15,geno_16,1,4,4,2,4580
2089,8,loc_15,geno_17,1,5,5,2,3220
2089,8,loc_15,geno_18,1,5,6,2,2800
2089,8,loc_15,geno_19,1,5,7,2,2860
2089,8,loc_15,geno_20,1,5,8,2,1420
2089,8,loc_15,geno_21,1,6,9,2,1900
2089,8,loc_15,geno_22,1,6,10,2,2660
2089,8,loc_15,geno_23,1,6,11,2,2120
2089,8,loc_15,geno_17,2,1,1,3,2737
2089,8,loc_15,geno_12,2,1,2,3,2420
2089,8,loc_15,geno_22,2,1,3,3,3080
2089,8,loc_15,geno_05,2,1,4,3,1840
2089,8,loc_15,geno_10,2,2,5,3,2420
2089,8,loc_15,geno_16,2,2,6,3,2420
2089,8,loc_15,geno_06,2,2,7,3,2580
2089,8,loc_15,geno_04,2,2,8,3,4400
2089,8,loc_15,geno_18,2,3,9,3,3780
2089,8,loc_15,geno_21,2,3,10,3,3560
2089,8,loc_15,geno_11,2,3,11,3,3040
2089,8,loc_15,geno_15,2,3,12,3,1860
2089,8,loc_15,geno_23,2,4,1,4,2220
2089,8,loc_15,geno_09,2,4,2,4,3020
2089,8,loc_15,geno_07,2,4,3,4,2920
2089,8,loc_15,geno_03,2,4,4,4,2560
2089,8,loc_15,geno_20,2,5,5,4,3100
2089,8,loc_15,geno_14,2,5,6,4,3140
2089,8,loc_15,geno_08,2,5,7,4,3080
2089,8,loc_15,geno_02,2,5,8,4,1400
2089,8,loc_15,geno_01,2,6,9,4,1840
2089,8,loc_15,geno_19,2,6,10,4,2560
2089,8,loc_15,geno_13,2,6,12,4,2980
2089,,loc_16,geno_01,1,1,1,1,10167
2089,,loc_16,geno_02,1,1,2,1,8595
2089,,loc_16,geno_03,1,1,3,1,10690
2089,,loc_16,geno_04,1,1,4,1,7833
2089,,loc_16,geno_05,1,2,5,1,10500
2089,,loc_16,geno_06,1,2,6,1,8500
2089,,loc_16,geno_07,1,2,7,1,10762
2089,,loc_16,geno_08,1,2,8,1,9000
2089,,loc_16,geno_09,1,3,9,1,11190
2089,,loc_16,geno_10,1,3,10,1,8976
2089,,loc_16,geno_11,1,3,11,1,9500
2089,,loc_16,geno_12,1,3,12,1,11190
2089,,loc_16,geno_13,1,4,1,2,9905
2089,,loc_16,geno_14,1,4,2,2,11048
2089,,loc_16,geno_15,1,4,3,2,10833
2089,,loc_16,geno_16,1,4,4,2,8952
2089,,loc_16,geno_17,1,5,5,2,10214
2089,,loc_16,geno_18,1,5,6,2,10167
2089,,loc_16,geno_19,1,5,7,2,9976
2089,,loc_16,geno_20,1,5,8,2,10786
2089,,loc_16,geno_21,1,6,9,2,8738
2089,,loc_16,geno_22,1,6,10,2,9571
2089,,loc_16,geno_23,1,6,11,2,9262
2089,,loc_16,geno_17,2,1,1,3,11381
2089,,loc_16,geno_12,2,1,2,3,7333
2089,,loc_16,geno_22,2,1,3,3,10262
2089,,loc_16,geno_05,2,1,4,3,10524
2089,,loc_16,geno_10,2,2,5,3,9905
2089,,loc_16,geno_16,2,2,6,3,8714
2089,,loc_16,geno_06,2,2,7,3,9571
2089,,loc_16,geno_04,2,2,8,3,6524
2089,,loc_16,geno_18,2,3,9,3,9405
2089,,loc_16,geno_21,2,3,10,3,9048
2089,,loc_16,geno_11,2,3,11,3,9310
2089,,loc_16,geno_15,2,3,12,3,11167
2089,,loc_16,geno_23,2,4,1,4,10286
2089,,loc_16,geno_09,2,4,2,4,10167
2089,,loc_16,geno_07,2,4,3,4,10214
2089,,loc_16,geno_03,2,4,4,4,10595
2089,,loc_16,geno_20,2,5,5,4,10262
2089,,loc_16,geno_14,2,5,6,4,9810
2089,,loc_16,geno_08,2,5,7,4,9762
2089,,loc_16,geno_02,2,5,8,4,8857
2089,,loc_16,geno_01,2,6,9,4,8143
2089,,loc_16,geno_19,2,6,10,4,9976
2089,,loc_16,geno_13,2,6,12,4,10071
2089,5,loc_17,geno_01,1,1,1,1,3390
2089,5,loc_17,geno_02,1,1,2,1,3133
2089,5,loc_17,geno_03,1,1,3,1,3508
2089,5,loc_17,geno_04,1,1,4,1,3757
2089,5,loc_17,geno_05,1,2,5,1,3621
2089,5,loc_17,geno_06,1,2,6,1,2623
2089,5,loc_17,geno_07,1,2,7,1,3624
2089,5,loc_17,geno_08,1,2,8,1,3380
2089,5,loc_17,geno_09,1,3,9,1,2627
2089,5,loc_17,geno_10,1,3,10,1,3643
2089,5,loc_17,geno_11,1,3,11,1,2751
2089,5,loc_17,geno_12,1,3,12,1,3320
2089,5,loc_17,geno_13,1,4,1,2,2942
2089,5,loc_17,geno_14,1,4,2,2,3306
2089,5,loc_17,geno_15,1,4,3,2,3807
2089,5,loc_17,geno_16,1,4,4,2,3885
2089,5,loc_17,geno_17,1,5,5,2,3138
2089,5,loc_17,geno_18,1,5,6,2,3457
2089,5,loc_17,geno_19,1,5,7,2,3355
2089,5,loc_17,geno_20,1,5,8,2,4176
2089,5,loc_17,geno_21,1,6,9,2,3767
2089,5,loc_17,geno_22,1,6,10,2,3458
2089,5,loc_17,geno_23,1,6,11,2,2552
2089,5,loc_17,geno_17,2,1,1,3,3081
2089,5,loc_17,geno_12,2,1,2,3,3919
2089,5,loc_17,geno_22,2,1,3,3,3005
2089,5,loc_17,geno_05,2,1,4,3,3762
2089,5,loc_17,geno_10,2,2,5,3,3188
2089,5,loc_17,geno_16,2,2,6,3,3661
2089,5,loc_17,geno_06,2,2,7,3,2867
2089,5,loc_17,geno_04,2,2,8,3,3780
2089,5,loc_17,geno_18,2,3,9,3,3444
2089,5,loc_17,geno_21,2,3,10,3,3636
2089,5,loc_17,geno_11,2,3,11,3,3146
2089,5,loc_17,geno_15,2,3,12,3,3409
2089,5,loc_17,geno_23,2,4,1,4,2571
2089,5,loc_17,geno_09,2,4,2,4,3229
2089,5,loc_17,geno_07,2,4,3,4,3393
2089,5,loc_17,geno_03,2,4,4,4,4310
2089,5,loc_17,geno_20,2,5,5,4,4336
2089,5,loc_17,geno_14,2,5,6,4,3244
2089,5,loc_17,geno_08,2,5,7,4,4163
2089,5,loc_17,geno_02,2,5,8,4,3097
2089,5,loc_17,geno_01,2,6,9,4,3743
2089,5,loc_17,geno_19,2,6,10,4,3617
2089,5,loc_17,geno_13,2,6,12,4,2588
2089,,loc_18,geno_01,1,1,1,1,3900
2089,,loc_18,geno_02,1,1,2,1,2008
2089,,loc_18,geno_03,1,1,3,1,2375
2089,,loc_18,geno_04,1,1,4,1,3258
2089,,loc_18,geno_05,1,2,5,1,2208
2089,,loc_18,geno_06,1,2,6,1,2025
2089,,loc_18,geno_07,1,2,7,1,2500
2089,,loc_18,geno_08,1,2,8,1,2950
2089,,loc_18,geno_09,1,3,9,1,2242
2089,,loc_18,geno_10,1,3,10,1,2325
2089,,loc_18,geno_11,1,3,11,1,2667
2089,,loc_18,geno_12,1,3,12,1,2958
2089,,loc_18,geno_13,1,4,1,2,2675
2089,,loc_18,geno_14,1,4,2,2,2500
2089,,loc_18,geno_15,1,4,3,2,1833
2089,,loc_18,geno_16,1,4,4,2,2883
2089,,loc_18,geno_17,1,5,5,2,3617
2089,,loc_18,geno_18,1,5,6,2,3608
2089,,loc_18,geno_19,1,5,7,2,2733
2089,,loc_18,geno_20,1,5,8,2,2167
2089,,loc_18,geno_21,1,6,9,2,3508
2089,,loc_18,geno_22,1,6,10,2,3003
2089,,loc_18,geno_23,1,6,11,2,2742
2089,,loc_18,geno_17,2,1,1,3,2892
2089,,loc_18,geno_12,2,1,2,3,2958
2089,,loc_18,geno_22,2,1,3,3,3025
2089,,loc_18,geno_05,2,1,4,3,2500
2089,,loc_18,geno_10,2,2,5,3,3100
2089,,loc_18,geno_16,2,2,6,3,3408
2089,,loc_18,geno_06,2,2,7,3,1667
2089,,loc_18,geno_04,2,2,8,3,3692
2089,,loc_18,geno_18,2,3,9,3,3383
2089,,loc_18,geno_21,2,3,10,3,3600
2089,,loc_18,geno_11,2,3,11,3,2667
2089,,loc_18,geno_15,2,3,12,3,1750
2089,,loc_18,geno_23,2,4,1,4,2567
2089,,loc_18,geno_09,2,4,2,4,2317
2089,,loc_18,geno_07,2,4,3,4,2495
2089,,loc_18,geno_03,2,4,4,4,2792
2089,,loc_18,geno_20,2,5,5,4,2408
2089,,loc_18,geno_14,2,5,6,4,2767
2089,,loc_18,geno_08,2,5,7,4,2908
2089,,loc_18,geno_02,2,5,8,4,2008
2089,,loc_18,geno_01,2,6,9,4,3900
2089,,loc_18,geno_19,2,6,10,4,3392
2089,,loc_18,geno_13,2,6,12,4,2758
2089,,loc_19,geno_01,1,1,1,1,9778
2089,,loc_19,geno_02,1,1,2,1,8629
2089,,loc_19,geno_03,1,1,3,1,9185
2089,,loc_19,geno_04,1,1,4,1,7814
2089,,loc_19,geno_05,1,2,5,1,9203
2089,,loc_19,geno_06,1,2,6,1,10295
2089,,loc_19,geno_07,1,2,7,1,8710
2089,,loc_19,geno_08,1,2,8,1,9047
2089,,loc_19,geno_09,1,3,9,1,9973
2089,,loc_19,geno_10,1,3,10,1,10175
2089,,loc_19,geno_11,1,3,11,1,9985
2089,,loc_19,geno_12,1,3,12,1,9923
2089,,loc_19,geno_13,1,4,1,2,8438
2089,,loc_19,geno_14,1,4,2,2,9124
2089,,loc_19,geno_15,1,4,3,2,9560
2089,,loc_19,geno_16,1,4,4,2,9860
2089,,loc_19,geno_17,1,5,5,2,9195
2089,,loc_19,geno_18,1,5,6,2,9161
2089,,loc_19,geno_19,1,5,7,2,9073
2089,,loc_19,geno_20,1,5,8,2,8998
2089,,loc_19,geno_21,1,6,9,2,8580
2089,,loc_19,geno_22,1,6,10,2,8285
2089,,loc_19,geno_23,1,6,11,2,9396
2089,,loc_19,geno_17,2,1,1,3,8795
2089,,loc_19,geno_12,2,1,2,3,9023
2089,,loc_19,geno_22,2,1,3,3,7960
2089,,loc_19,geno_05,2,1,4,3,10083
2089,,loc_19,geno_10,2,2,5,3,9625
2089,,loc_19,geno_16,2,2,6,3,8995
2089,,loc_19,geno_06,2,2,7,3,9763
2089,,loc_19,geno_04,2,2,8,3,7214
2089,,loc_19,geno_18,2,3,9,3,8961
2089,,loc_19,geno_21,2,3,10,3,8378
2089,,loc_19,geno_11,2,3,11,3,8960
2089,,loc_19,geno_15,2,3,12,3,9503
2089,,loc_19,geno_23,2,4,1,4,9196
2089,,loc_19,geno_09,2,4,2,4,9473
2089,,loc_19,geno_07,2,4,3,4,7893
2089,,loc_19,geno_03,2,4,4,4,8300
2089,,loc_19,geno_20,2,5,5,4,8055
2089,,loc_19,geno_14,2,5,6,4,8924
2089,,loc_19,geno_08,2,5,7,4,8847
2089,,loc_19,geno_02,2,5,8,4,8229
2089,,loc_19,geno_01,2,6,9,4,9978
2089,,loc_19,geno_19,2,6,10,4,8660
2089,,loc_19,geno_13,2,6,12,4,7653
2089,,loc_20,geno_01,1,1,1,1,3296
2089,,loc_20,geno_02,1,1,2,1,3743
2089,,loc_20,geno_03,1,1,3,1,3310
2089,,loc_20,geno_04,1,1,4,1,3089
2089,,loc_20,geno_05,1,2,5,1,3147
2089,,loc_20,geno_06,1,2,6,1,3209
2089,,loc_20,geno_07,1,2,7,1,3256
2089,,loc_20,geno_08,1,2,8,1,4120
2089,,loc_20,geno_09,1,3,9,1,3766
2089,,loc_20,geno_10,1,3,10,1,2306
2089,,loc_20,geno_11,1,3,11,1,3515
2089,,loc_20,geno_12,1,3,12,1,2515
2089,,loc_20,geno_13,1,4,1,2,2404
2089,,loc_20,geno_14,1,4,2,2,3139
2089,,loc_20,geno_15,1,4,3,2,3321
2089,,loc_20,geno_16,1,4,4,2,2463
2089,,loc_20,geno_17,1,5,5,2,2185
2089,,loc_20,geno_18,1,5,6,2,3194
2089,,loc_20,geno_19,1,5,7,2,2812
2089,,loc_20,geno_20,1,5,8,2,3276
2089,,loc_20,geno_21,1,6,9,2,3237
2089,,loc_20,geno_22,1,6,10,2,1986
2089,,loc_20,geno_23,1,6,11,2,3137
2089,,loc_20,geno_17,2,1,1,3,2914
2089,,loc_20,geno_12,2,1,2,3,2615
2089,,loc_20,geno_22,2,1,3,3,2541
2089,,loc_20,geno_05,2,1,4,3,2600
2089,,loc_20,geno_10,2,2,5,3,2745
2089,,loc_20,geno_16,2,2,6,3,2915
2089,,loc_20,geno_06,2,2,7,3,2851
2089,,loc_20,geno_04,2,2,8,3,3886
2089,,loc_20,geno_18,2,3,9,3,3201
2089,,loc_20,geno_21,2,3,10,3,1753
2089,,loc_20,geno_11,2,3,11,3,3285
2089,,loc_20,geno_15,2,3,12,3,4405
2089,,loc_20,geno_23,2,4,1,4,2392
2089,,loc_20,geno_09,2,4,2,4,3272
2089,,loc_20,geno_07,2,4,3,4,3329
2089,,loc_20,geno_03,2,4,4,4,2355
2089,,loc_20,geno_20,2,5,5,4,3777
2089,,loc_20,geno_14,2,5,6,4,3398
2089,,loc_20,geno_08,2,5,7,4,2786
2089,,loc_20,geno_02,2,5,8,4,2645
2089,,loc_20,geno_01,2,6,9,4,2712
2089,,loc_20,geno_19,2,6,10,4,2449
2089,,loc_20,geno_13,2,6,12,4,3525
2089,16,loc_21,geno_01,1,1,1,1,4103
2089,16,loc_21,geno_02,1,1,2,1,2755
2089,16,loc_21,geno_03,1,1,3,1,3897
2089,16,loc_21,geno_04,1,1,4,1,2280
2089,16,loc_21,geno_05,1,2,5,1,3794
2089,16,loc_21,geno_06,1,2,6,1,4151
2089,16,loc_21,geno_07,1,2,7,1,3797
2089,16,loc_21,geno_08,1,2,8,1,3590
2089,16,loc_21,geno_09,1,3,9,1,3266
2089,16,loc_21,geno_10,1,3,10,1,4057
2089,16,loc_21,geno_11,1,3,11,1,3378
2089,16,loc_21,geno_12,1,3,12,1,2979
2089,16,loc_21,geno_13,1,4,1,2,3295
2089,16,loc_21,geno_14,1,4,2,2,3041
2089,16,loc_21,geno_15,1,4,3,2,4076
2089,16,loc_21,geno_16,1,4,4,2,2961
2089,16,loc_21,geno_17,1,5,5,2,3517
2089,16,loc_21,geno_18,1,5,6,2,4029
2089,16,loc_21,geno_19,1,5,7,2,3488
2089,16,loc_21,geno_20,1,5,8,2,2045
2089,16,loc_21,geno_21,1,6,9,2,3210
2089,16,loc_21,geno_22,1,6,10,2,2728
2089,16,loc_21,geno_23,1,6,11,2,2768
2089,16,loc_21,geno_17,2,1,1,3,3791
2089,16,loc_21,geno_12,2,1,2,3,2161
2089,16,loc_21,geno_22,2,1,3,3,3105
2089,16,loc_21,geno_05,2,1,4,3,3148
2089,16,loc_21,geno_10,2,2,5,3,3023
2089,16,loc_21,geno_16,2,2,6,3,3636
2089,16,loc_21,geno_06,2,2,7,3,2549
2089,16,loc_21,geno_04,2,2,8,3,2855
2089,16,loc_21,geno_18,2,3,9,3,4020
2089,16,loc_21,geno_21,2,3,10,3,3846
2089,16,loc_21,geno_11,2,3,11,3,3206
2089,16,loc_21,geno_15,2,3,12,3,2963
2089,16,loc_21,geno_23,2,4,1,4,2671
2089,16,loc_21,geno_09,2,4,2,4,3081
2089,16,loc_21,geno_07,2,4,3,4,3109
2089,16,loc_21,geno_03,2,4,4,4,3725
2089,16,loc_21,geno_20,2,5,5,4,3139
2089,16,loc_21,geno_14,2,5,6,4,3146
2089,16,loc_21,geno_08,2,5,7,4,4152
2089,16,loc_21,geno_02,2,5,8,4,2028
2089,16,loc_21,geno_01,2,6,9,4,3546
2089,16,loc_21,geno_19,2,6,10,4,2615
2089,16,loc_21,geno_13,2,6,12,4,3732
